ranking,route,passengers,distance_km,origin_hub,origin_hub_qid,origin_hub_latitude,origin_hub_longitude,destination_hub,destination_hub_qid,destination_hub_latitude,destination_hub_longitude
704,Gdańsk - Sandefjord,208437,736.2181344980507,Gdańsk,Q1792,54.366666666667,18.633333333333,Sandefjord,Q109005,59.12881,10.21971
705,Berlin - Edinburgh,208187,1139.962521304932,Berlin,Q64,52.516666666667,13.383333333333,Edinburgh,Q23436,55.95,-3.1988888888889
706,Athens - Budapest,208184,1124.4975786918778,Athens,Q1524,37.9841666666667,23.7280555555556,Budapest,Q1781,47.498333333333,19.040833333333
707,Düsseldorf - Alicante,208130,1541.1643434483349,Düsseldorf,Q1718,51.231144444444,6.7723805555556,Alicante,Q11959,38.345277777778,-0.48305555555556
708,London - Bergen,208035,1043.7936906702878,London,Q84,51.507222222222,-0.1275,Bergen,Q26793,60.3925,5.3233333333333
709,Zürich - Helsinki,207861,1774.3304372307773,Zürich,Q72,47.378611111111,8.54,Helsinki,Q1757,60.17556,24.93417
710,Munich - Belgrade,207548,773.8771700073213,Munich,Q1726,48.1375,11.575,Belgrade,Q3711,44.816666666667,20.466666666667
711,Warsaw - Athens,207279,1596.3629789442953,Warsaw,Q270,52.216666666667,21.033333333333,Athens,Q1524,37.9841666666667,23.7280555555556
712,Geneva - Nantes,207081,597.9296603346685,Geneva,Q71,46.2,6.15,Nantes,Q12191,47.217222222222,-1.5538888888889
713,Lisbon - Helsinki,206546,3361.6036853503338,Lisbon,Q597,38.708042,-9.139016,Helsinki,Q1757,60.17556,24.93417
714,Hamburg - Madrid,206335,1785.1848719779084,Hamburg,Q1055,53.55,10,Madrid,Q2807,40.418888888889,-3.6919444444444
715,Munich - Bologna,206028,405.5434948080624,Munich,Q1726,48.1375,11.575,Bologna,Q1891,44.493888888889,11.342777777778
716,Oslo - Nice,205853,1817.6097426922424,Oslo,Q585,59.911111111111,10.752777777778,Nice,Q33959,43.701944444444,7.2683333333333
717,Turin - Barcelona,205819,606.4316137258648,Turin,Q495,45.066666666667,7.7,Barcelona,Q1492,41.3825,2.1769444444444
718,Helsinki - Kuopio,205737,335.225121786394,Helsinki,Q1757,60.17556,24.93417,Kuopio,Q162279,62.8925,27.678333333333
719,Paris - Sofia,205631,1757.290934327539,Paris,Q90,48.856944444444,2.3513888888889,Sofia,Q472,42.697886,23.321726
720,Barcelona - Bristol,204766,1176.787838755805,Barcelona,Q1492,41.3825,2.1769444444444,Bristol,Q23154,51.45,-2.5833333333333
721,Innsbruck - Vienna,204659,386.69794513627653,Innsbruck,Q1735,47.268333333333,11.393333333333,Vienna,Q1741,48.20833,16.373064
722,Stockholm - Madrid,204439,2592.3629290004537,Stockholm,Q1754,59.329444444444,18.068611111111,Madrid,Q2807,40.418888888889,-3.6919444444444
723,London - Catania,204180,1961.698549234237,London,Q84,51.507222222222,-0.1275,Catania,Q1903,37.502669444444,15.087269444444
724,Liverpool - Faro,203985,1862.1912013545725,Liverpool,Q24826,53.4075,-2.99194444444444,Faro,Q159457,37.0161111111111,-7.935
725,Stockholm - Ronneby,203917,384.534040955239,Stockholm,Q1754,59.329444444444,18.068611111111,Ronneby,Q823785,56.206853148042,15.279077865671
726,Rome - Reggio Calabria,203901,499.22318812026975,Rome,Q220,41.893055555556,12.482777777778,Reggio Calabria,Q8471,38.114438888889,15.65
727,Zürich - Milan,203433,218.3264404169591,Zürich,Q72,47.378611111111,8.54,Milan,Q490,45.466944444444,9.19
728,Brussels - Gothenburg,203323,905.1441159856042,Brussels,Q239,50.8466666666667,4.35166666666667,Gothenburg,Q25287,57.671706102705,11.980966694056
729,Warsaw - Sandefjord,203261,1022.4684220765935,Warsaw,Q270,52.216666666667,21.033333333333,Sandefjord,Q109005,59.12881,10.21971
730,London - Iași,203123,2052.18401178661,London,Q84,51.507222222222,-0.1275,Iași,Q46852,47.162222222222,27.588888888889
731,Frankfurt - Luxembourg,202458,190.93013411605926,Frankfurt,Q1794,50.113611111111,8.6797222222222,Luxembourg,Q1842,49.610555555556,6.1327777777778
732,Stockholm - Kraków,202443,1037.4282971376358,Stockholm,Q1754,59.329444444444,18.068611111111,Kraków,Q31487,50.061388888889,19.937222222222
733,Warsaw - Düsseldorf,202401,986.7619194231623,Warsaw,Q270,52.216666666667,21.033333333333,Düsseldorf,Q1718,51.231144444444,6.7723805555556
734,Amsterdam - Hanover,201795,328.37359896686456,Amsterdam,Q727,52.383333333333,4.9,Hanover,Q1715,52.374444444444,9.7386111111111
735,Leeds - Faro,201770,1929.763645922587,Leeds,Q39121,53.799722222222,-1.5491666666667,Faro,Q159457,37.0161111111111,-7.935
736,Stockholm - Nice,201768,1886.0347813352862,Stockholm,Q1754,59.329444444444,18.068611111111,Nice,Q33959,43.701944444444,7.2683333333333
737,Hamburg - Manchester,201194,808.0287816638497,Hamburg,Q1055,53.55,10,Manchester,Q18125,53.466666666667,-2.2333333333333
738,Lisbon - Stockholm,201062,2989.907604911764,Lisbon,Q597,38.708042,-9.139016,Stockholm,Q1754,59.329444444444,18.068611111111
739,Rome - Verona,200970,412.0416415784425,Rome,Q220,41.893055555556,12.482777777778,Verona,Q2028,45.4386111111111,10.9927777777778
740,Poznań - Warsaw,200487,279.4733343390234,Poznań,Q268,52.4083333333333,16.9336111111111,Warsaw,Q270,52.216666666667,21.033333333333
741,Madrid - Granada,199065,360.4512114027706,Madrid,Q2807,40.418888888889,-3.6919444444444,Granada,Q8810,37.178055555556,-3.6008333333333
742,Budapest - Manchester,198950,1636.9558236914695,Budapest,Q1781,47.498333333333,19.040833333333,Manchester,Q18125,53.466666666667,-2.2333333333333
