occurrenceID,verbatimScientificName,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,eventDate,day,month,year,collectionCode,catalogNumber,license,rightsHolder,recordedBy,issue
URN:catalog:CLO:EBIRD:OBS820340930,Alcedo atthis,ES,Bretocino--Riberas del río Esla y afluentes,Castilla y León,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.8808,-5.74911,2019-10-24T00:00:00Z,24,10,2019,EBIRD,OBS820340930,CC0_1_0,NA,obsr731160,NA
URN:catalog:CLO:EBIRD:OBS817082653,Alcedo atthis,ES,"Cervo--San Cibrao, Foz do río Covo",Galicia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.6941,-7.44541,2019-10-16T00:00:00Z,16,10,2019,EBIRD,OBS817082653,CC0_1_0,NA,obsr789157,NA
URN:catalog:CLO:EBIRD:OBS825875634,Alcedo atthis,ES,Clot de Galvany--Charca Central,Valenciana Comunidad,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.2451,-0.529626,2019-10-23T00:00:00Z,23,10,2019,EBIRD,OBS825875634,CC0_1_0,NA,obsr886625,NA
URN:catalog:CLO:EBIRD:OBS818809382,Alcedo atthis,HR,"Bobovica brickpit, HR00726, Zagrebačka županija, HR",Zagrebacka županija,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,45.8262,15.716,2019-10-20T00:00:00Z,20,10,2019,EBIRD,OBS818809382,CC0_1_0,NA,obsr907048,NA
URN:catalog:CLO:EBIRD:OBS817724306,Phoenicopterus roseus,ES,Salinas de Santa Pola PNat--Salinas de Pinet,Valenciana Comunidad,PRESENT,30,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.159,-0.626426,2019-10-18T00:00:00Z,18,10,2019,EBIRD,OBS817724306,CC0_1_0,NA,obsr802200,NA
URN:catalog:CLO:EBIRD_TUR:OBS868635869,Phoenicopterus roseus,TR,Kavak Deltası,Çanakkale,PRESENT,81,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.63,26.83,2019-10-15T00:00:00Z,15,10,2019,EBIRD_TUR,OBS868635869,CC0_1_0,NA,obsr629855,NA
URN:catalog:CLO:EBIRD:OBS817709555,Alcedo atthis,BG,Srebarna Lake Nature Reserve,Silistra,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,44.1071,27.0751,2019-10-16T00:00:00Z,16,10,2019,EBIRD,OBS817709555,CC0_1_0,NA,obsr543543,NA
URN:catalog:CLO:EBIRD:OBS813108156,Alcedo atthis,IE,River Lee--The Gearagh NNR,Munster,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.8886,-8.97456,2019-10-05T00:00:00Z,5,10,2019,EBIRD,OBS813108156,CC0_1_0,NA,obsr800006,NA
URN:catalog:CLO:EBIRD_ESP:OBS816624812,Alcedo atthis,ES,Coria--Gravera del Cachón,Extremadura,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.961,-6.55472,2019-10-10T00:00:00Z,10,10,2019,EBIRD_ESP,OBS816624812,CC0_1_0,NA,obsr981920,NA
URN:catalog:CLO:EBIRD_ESP:OBS856375709,Phoenicopterus roseus,ES,Laguna de Medina,Andalucía,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.613,-6.05675,2019-10-18T00:00:00Z,18,10,2019,EBIRD_ESP,OBS856375709,CC0_1_0,NA,obsr845209,NA
URN:catalog:CLO:EBIRD:OBS818130080,Alcedo atthis,CZ,Lenešický rybník,Ústecký kraj,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.3825,13.7471,2019-10-19T00:00:00Z,19,10,2019,EBIRD,OBS818130080,CC0_1_0,NA,obsr984836,NA
URN:catalog:CLO:EBIRD:OBS815166346,Alcedo atthis,PT,Salinas de Tavira (Quatro Águas),Faro,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.121,-7.63586,2019-10-11T00:00:00Z,11,10,2019,EBIRD,OBS815166346,CC0_1_0,NA,obsr608227,NA
URN:catalog:CLO:EBIRD_PNW:OBS813013296,Alcedo atthis,NL,"Ter Borchlaan, Eelderwolde NL-Drenthe (53,1766,6,5279)",Drenthe,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.1766,6.52793,2019-10-05T00:00:00Z,5,10,2019,EBIRD_PNW,OBS813013296,CC0_1_0,NA,obsr777138,NA
URN:catalog:CLO:EBIRD:OBS812545675,Phoenicopterus roseus,PT,Lagoa dos Salgados,Faro,PRESENT,58,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.0967,-8.33372,2019-10-03T00:00:00Z,3,10,2019,EBIRD,OBS812545675,CC0_1_0,NA,obsr45021,NA
URN:catalog:CLO:EBIRD:OBS816338676,Alcedo atthis,RS,Ada Ciganlija--eastern side,Beograd,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,44.7926,20.4177,2019-10-14T00:00:00Z,14,10,2019,EBIRD,OBS816338676,CC0_1_0,NA,obsr414747,NA
URN:catalog:CLO:EBIRD:OBS814323698,Phoenicopterus roseus,ES,"1A Partida San Felipe Neri, Comunidad Valenciana, ES (38,188, -0,792)",Valenciana Comunidad,PRESENT,250,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.1882,-0.792359,2019-10-08T00:00:00Z,8,10,2019,EBIRD,OBS814323698,CC0_1_0,NA,obsr1129598,NA
URN:catalog:CLO:EBIRD:OBS817418064,Phoenicopterus roseus,ES,"Autovía Cádiz-Málaga, Chiclana de la Frontera, Andalucía, ES (36,453, -6,152)",Andalucía,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.4534,-6.15241,2019-10-17T00:00:00Z,17,10,2019,EBIRD,OBS817418064,CC0_1_0,NA,obsr807395,NA
URN:catalog:CLO:EBIRD:OBS817203440,Phoenicopterus roseus,FR,Camargue—Etang de Vaccares—Egout de Roquemaure,Provence-Alpes-Côte-d'Azur,PRESENT,150,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.8071,4.65671,2019-10-13T00:00:00Z,13,10,2019,EBIRD,OBS817203440,CC0_1_0,NA,obsr594671,NA
URN:catalog:CLO:EBIRD_ESP:OBS814937884,Alcedo atthis,ES,Parque El Torreón,Andalucía,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.1693,-5.44326,2019-10-10T00:00:00Z,10,10,2019,EBIRD_ESP,OBS814937884,CC0_1_0,NA,obsr791919,NA
URN:catalog:CLO:EBIRD:OBS814413533,Alcedo atthis,ES,El Estrecho PNat--Los Lances,Andalucía,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.0338,-5.62414,2019-10-08T00:00:00Z,8,10,2019,EBIRD,OBS814413533,CC0_1_0,NA,obsr818158,NA
URN:catalog:CLO:EBIRD:OBS812679263,Alcedo atthis,HU,Szelkó-Lake--Nyíregyháza,Szabolcs-Szatmár-Bereg,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,47.8845,21.6838,2019-10-02T00:00:00Z,2,10,2019,EBIRD,OBS812679263,CC0_1_0,NA,obsr805592,NA
URN:catalog:CLO:EBIRD:OBS813884352,Alcedo atthis,ES,Marismas de Trebujena,Andalucía,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.8727,-6.23557,2019-10-07T00:00:00Z,7,10,2019,EBIRD,OBS813884352,CC0_1_0,NA,obsr985083,NA
URN:catalog:CLO:EBIRD:OBS856243357,Alcedo atthis,ES,Urdaibai RB--bird center y laguna de Orueta,País Vasco,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.3469,-2.65701,2019-10-27T00:00:00Z,27,10,2019,EBIRD,OBS856243357,CC0_1_0,NA,obsr977541,NA
URN:catalog:CLO:EBIRD:OBS811729934,Alcedo atthis,ES,L'Albufera PNat--Estany del Pujol,Valenciana Comunidad,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.3469,-0.314741,2019-10-01T00:00:00Z,1,10,2019,EBIRD,OBS811729934,CC0_1_0,NA,obsr680929,NA
URN:catalog:CLO:EBIRD:OBS813000253,Alcedo atthis,SE,Klingavälsåns utlopp,Skåne län [SE-12],PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,55.6989,13.5435,2019-10-05T00:00:00Z,5,10,2019,EBIRD,OBS813000253,CC0_1_0,NA,obsr1120172,NA
URN:catalog:CLO:EBIRD:OBS844560266,Alcedo atthis,PT,Lezíria Grande de Vila Franca de Xira--electricity substation,Lisboa,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.9466,-8.95987,2019-10-16T00:00:00Z,16,10,2019,EBIRD,OBS844560266,CC0_1_0,NA,obsr237749,NA
URN:catalog:CLO:EBIRD:OBS814382061,Alcedo atthis,ES,Embalse de Las Cañas RN,Navarra Comunidad Foral de,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.4834,-2.40274,2019-10-08T00:00:00Z,8,10,2019,EBIRD,OBS814382061,CC0_1_0,NA,obsr546128,NA
URN:catalog:CLO:EBIRD_ESP:OBS822159241,Alcedo atthis,ES,"Embalse de Los Arroyos, El Escorial",Madrid Comunidad de,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.5905,-4.0502,2019-10-29T00:00:00Z,29,10,2019,EBIRD_ESP,OBS822159241,CC0_1_0,NA,obsr726094,NA
URN:catalog:CLO:EBIRD:OBS813015599,Alcedo atthis,FR,"Parc Naturel Régional des Landes de Gascogne, Le Teich FR-Aquitania (44,6388,-1,0208)",Aquitaine,PRESENT,5,e2e717bf-551a-4917-bdc9-4fa0f342c530,44.6388,-1.02079,2019-10-05T00:00:00Z,5,10,2019,EBIRD,OBS813015599,CC0_1_0,NA,obsr1050532,NA
URN:catalog:CLO:EBIRD_POR:OBS813876109,Alcedo atthis,PT,Muxagata,Guarda,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.6643,-7.46019,2019-10-06T00:00:00Z,6,10,2019,EBIRD_POR,OBS813876109,CC0_1_0,NA,obsr497865,NA
URN:catalog:CLO:EBIRD:OBS818964844,Phoenicopterus roseus,TR,Yumurtalık Lagünü,Adana,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.6609,35.5518,2019-10-20T00:00:00Z,20,10,2019,EBIRD,OBS818964844,CC0_1_0,NA,obsr436370,NA
URN:catalog:CLO:EBIRD:OBS812540876,Alcedo atthis,ES,Txingudi--Plaiaundi,País Vasco,PRESENT,5,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.349,-1.7926,2019-10-04T00:00:00Z,4,10,2019,EBIRD,OBS812540876,CC0_1_0,NA,obsr512479,NA
URN:catalog:CLO:EBIRD:OBS813329214,Phoenicopterus roseus,ES,Embalse de Los Canchales--General,Extremadura,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.9738,-6.51419,2019-10-06T00:00:00Z,6,10,2019,EBIRD,OBS813329214,CC0_1_0,NA,obsr917100,NA
URN:catalog:CLO:EBIRD:OBS818296819,Alcedo atthis,ES,Son Quint / Vall del Silenci,Illes Baleares,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.6017,2.60039,2019-10-19T00:00:00Z,19,10,2019,EBIRD,OBS818296819,CC0_1_0,NA,obsr745856,NA
URN:catalog:CLO:EBIRD:OBS832332802,Alcedo atthis,FR,Baisse d'Argent / Arles,Provence-Alpes-Côte-d'Azur,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.376,4.80305,2019-10-01T00:00:00Z,1,10,2019,EBIRD,OBS832332802,CC0_1_0,NA,obsr552851,NA
URN:catalog:CLO:EBIRD_ESP:OBS817152503,Alcedo atthis,ES,Delta del Llobregat PNat--Remolar-Filipines,Cataluña,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.2817,2.06485,2019-10-12T00:00:00Z,12,10,2019,EBIRD_ESP,OBS817152503,CC0_1_0,NA,obsr1194311,NA
URN:catalog:CLO:EBIRD:OBS817136060,Phoenicopterus roseus,ES,Can Cullerassa,Illes Baleares,PRESENT,10,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.8753,3.08195,2019-10-16T00:00:00Z,16,10,2019,EBIRD,OBS817136060,CC0_1_0,NA,obsr1176970,NA
URN:catalog:CLO:EBIRD:OBS818902123,Alcedo atthis,CZ,Praha--PR V pískovně,Praha hlavní mešto,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.0938,14.5722,2019-10-19T00:00:00Z,19,10,2019,EBIRD,OBS818902123,CC0_1_0,NA,obsr1450648,NA
URN:catalog:CLO:EBIRD_ESP:OBS899925772,Alcedo atthis,ES,"28350, Ciempozuelos ES-Madrid (40,1729,-3,5712)",Madrid Comunidad de,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.1729,-3.57124,2019-10-02T00:00:00Z,2,10,2019,EBIRD_ESP,OBS899925772,CC0_1_0,NA,obsr1648737,NA
URN:catalog:CLO:EBIRD:OBS815877268,Alcedo atthis,MK,Gradski Park (including adjacent Vardar River),Šuto Orizari †,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.0102,21.4159,2019-10-13T00:00:00Z,13,10,2019,EBIRD,OBS815877268,CC0_1_0,NA,obsr95525,NA
URN:catalog:CLO:EBIRD:OBS859717854,Alcedo atthis,PT,Frente ribeirinha do Montijo,Setúbal,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.7026,-8.97698,2019-10-23T00:00:00Z,23,10,2019,EBIRD,OBS859717854,CC0_1_0,NA,obsr814219,NA
URN:catalog:CLO:EBIRD:OBS834926865,Phoenicopterus roseus,FR,Camargue--Embouchure du Fumemorte,Provence-Alpes-Côte-d'Azur,PRESENT,100,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.5239,4.63587,2019-10-13T00:00:00Z,13,10,2019,EBIRD,OBS834926865,CC0_1_0,NA,obsr1339222,NA
URN:catalog:CLO:EBIRD:OBS822379077,Alcedo atthis,ES,Ávila--Río Adaja (tramo urbano),Castilla y León,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.6653,-4.70711,2019-10-30T00:00:00Z,30,10,2019,EBIRD,OBS822379077,CC0_1_0,NA,obsr1292332,NA
URN:catalog:CLO:EBIRD:OBS822099368,Alcedo atthis,DE,Röttenbacher Weihergebiet,Bayern,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.6547,10.9209,2019-10-17T00:00:00Z,17,10,2019,EBIRD,OBS822099368,CC0_1_0,NA,obsr1423808,NA
URN:catalog:CLO:EBIRD:OBS817528689,Phoenicopterus roseus,TR,Umurbey Deltası,Çanakkale,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.271,26.5649,2019-10-17T00:00:00Z,17,10,2019,EBIRD,OBS817528689,CC0_1_0,NA,obsr1130269,NA
URN:catalog:CLO:EBIRD_POR:OBS819718534,Alcedo atthis,PT,Lagoas do Tâmega,Vila Real,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.7661,-7.43848,2019-10-22T00:00:00Z,22,10,2019,EBIRD_POR,OBS819718534,CC0_1_0,NA,obsr504863,NA
URN:catalog:CLO:EBIRD:OBS814324707,Alcedo atthis,ES,Delta de l'Ebre PNat--Mirador de l'Embut,Cataluña,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.6591,0.694808,2019-10-08T00:00:00Z,8,10,2019,EBIRD,OBS814324707,CC0_1_0,NA,obsr98119,NA
URN:catalog:CLO:EBIRD_ESP:OBS820899838,Alcedo atthis,ES,"Sureste PNat--Miralrío, Velilla de San Antonio",Madrid Comunidad de,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.3539,-3.48222,2019-10-26T00:00:00Z,26,10,2019,EBIRD_ESP,OBS820899838,CC0_1_0,NA,obsr843316,NA
URN:catalog:CLO:EBIRD_ESP:OBS820875113,Phoenicopterus roseus,ES,Laguna de Navaseca,Castilla-La Mancha,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.1015,-3.618,2019-10-25T00:00:00Z,25,10,2019,EBIRD_ESP,OBS820875113,CC0_1_0,NA,obsr451540,NA
URN:catalog:CLO:EBIRD:OBS835917858,Alcedo atthis,NL,Graafland 64,Zuid-Holland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.9243,4.8553,2019-10-13T00:00:00Z,13,10,2019,EBIRD,OBS835917858,CC0_1_0,NA,obsr1461465,NA
URN:catalog:CLO:EBIRD:OBS813556107,Alcedo atthis,ES,Txingudi--Plaiaundi,País Vasco,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.349,-1.7926,2019-10-06T00:00:00Z,6,10,2019,EBIRD,OBS813556107,CC0_1_0,NA,obsr992815,NA
URN:catalog:CLO:EBIRD_ESP:OBS820261143,Alcedo atthis,ES,"Dique de Contención de Arenas Príncipe Juan Carlos I, Huelva, Andalucía, ES (37,175, -6,931)",Andalucía,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.1746,-6.93114,2019-10-24T00:00:00Z,24,10,2019,EBIRD_ESP,OBS820261143,CC0_1_0,NA,obsr1048763,NA
URN:catalog:CLO:EBIRD_ESP:OBS818279317,Alcedo atthis,ES,Delta del Llobregat PNat--Remolar-Filipines,Cataluña,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.2817,2.06485,2019-10-19T00:00:00Z,19,10,2019,EBIRD_ESP,OBS818279317,CC0_1_0,NA,obsr1087771,NA
URN:catalog:CLO:EBIRD:OBS821465431,Alcedo atthis,PT,Parque da Cidade da Póvoa de Varzim,Porto,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.3996,-8.75345,2019-10-27T00:00:00Z,27,10,2019,EBIRD,OBS821465431,CC0_1_0,NA,obsr829891,NA
URN:catalog:CLO:EBIRD:OBS818974712,Phoenicopterus roseus,ES,Fuente de Piedra--Centro de Visitantes,Andalucía,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.132,-4.74339,2019-10-12T00:00:00Z,12,10,2019,EBIRD,OBS818974712,CC0_1_0,NA,obsr794612,NA
URN:catalog:CLO:EBIRD:OBS812046654,Alcedo atthis,PT,Parque da Devesa,Braga,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.4076,-8.51176,2019-10-02T00:00:00Z,2,10,2019,EBIRD,OBS812046654,CC0_1_0,NA,obsr811080,NA
URN:catalog:CLO:EBIRD_ESP:OBS812043611,Phoenicopterus roseus,ES,Tablas de Alarcos,Castilla-La Mancha,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.985,-4.02683,2019-10-02T00:00:00Z,2,10,2019,EBIRD_ESP,OBS812043611,CC0_1_0,NA,obsr695321,NA
URN:catalog:CLO:EBIRD_ESP:OBS817397227,Alcedo atthis,ES,Hoz río Huécar--Palomera a nacimiento río y PR35,Castilla-La Mancha,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.0667,-2.04761,2019-10-17T00:00:00Z,17,10,2019,EBIRD_ESP,OBS817397227,CC0_1_0,NA,obsr895975,NA
URN:catalog:CLO:EBIRD:OBS840374169,Alcedo atthis,DK,"Kongens kær, Vejle",Region Midtjylland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,55.7045,9.50288,2019-10-29T00:00:00Z,29,10,2019,EBIRD,OBS840374169,CC0_1_0,NA,obsr1225239,NA
URN:catalog:CLO:EBIRD:OBS822556725,Phoenicopterus roseus,ES,Desembocadura del Guadalhorce--Área General,Andalucía,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.6728,-4.45603,2019-10-03T00:00:00Z,3,10,2019,EBIRD,OBS822556725,CC0_1_0,NA,obsr817649,NA
URN:catalog:CLO:EBIRD_ESP:OBS820893013,Alcedo atthis,ES,Aiguamolls de Rufea,Cataluña,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.5793,0.596287,2019-10-26T00:00:00Z,26,10,2019,EBIRD_ESP,OBS820893013,CC0_1_0,NA,obsr447089,NA
URN:catalog:CLO:EBIRD_ESP:OBS818746373,Alcedo atthis,ES,"1 Calle Marqués de la Romana, Faro de Cullera, Comunidad Valenciana, ES (39,183, -0,22)",Valenciana Comunidad,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.1828,-0.219566,2019-10-20T00:00:00Z,20,10,2019,EBIRD_ESP,OBS818746373,CC0_1_0,NA,obsr674441,NA
URN:catalog:CLO:EBIRD:OBS821820863,Alcedo atthis,CZ,Praha--VN Džbán,Praha hlavní mešto,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.0953,14.3312,2019-10-28T00:00:00Z,28,10,2019,EBIRD,OBS821820863,CC0_1_0,NA,obsr883611,NA
URN:catalog:CLO:EBIRD:OBS814325320,Alcedo atthis,ES,Delta de l'Ebre PNat--Salines de Sant Antoni,Cataluña,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.6407,0.742135,2019-10-08T00:00:00Z,8,10,2019,EBIRD,OBS814325320,CC0_1_0,NA,obsr98119,NA
URN:catalog:CLO:EBIRD:OBS821616662,Alcedo atthis,PT,Parque da Devesa,Braga,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.4076,-8.51176,2019-10-27T00:00:00Z,27,10,2019,EBIRD,OBS821616662,CC0_1_0,NA,obsr811080,NA
URN:catalog:CLO:EBIRD:OBS821515646,Alcedo atthis,IT,Lago Baratz,Sardegna,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.681,8.22627,2019-10-27T00:00:00Z,27,10,2019,EBIRD,OBS821515646,CC0_1_0,NA,obsr1282596,NA
URN:catalog:CLO:EBIRD:OBS824245316,Alcedo atthis,ES,Embalse De Talavan,Extremadura,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.6724,-6.29946,2019-10-30T00:00:00Z,30,10,2019,EBIRD,OBS824245316,CC0_1_0,NA,obsr1047093,NA
URN:catalog:CLO:EBIRD:OBS813661823,Alcedo atthis,DE,Gelsenkirchen Zoo,Nordrhein-Westfalen,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.5421,7.11035,2019-10-01T00:00:00Z,1,10,2019,EBIRD,OBS813661823,CC0_1_0,NA,obsr559734,NA
URN:catalog:CLO:EBIRD:OBS822468417,Alcedo atthis,ES,Villanueva de la Serena--Gravera Tejares,Extremadura,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.0163,-5.78959,2019-10-30T00:00:00Z,30,10,2019,EBIRD,OBS822468417,CC0_1_0,NA,obsr835564,NA
URN:catalog:CLO:EBIRD:OBS817546141,Phoenicopterus roseus,PT,Paul de Lagos,Faro,PRESENT,19,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.1261,-8.68125,2019-10-17T00:00:00Z,17,10,2019,EBIRD,OBS817546141,CC0_1_0,NA,obsr607748,NA
URN:catalog:CLO:EBIRD:OBS815441698,Alcedo atthis,TR,"Muğla, TR (36.813, 28.623)",Muğla,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.8127,28.6227,2019-10-12T00:00:00Z,12,10,2019,EBIRD,OBS815441698,CC0_1_0,NA,obsr347810,NA
URN:catalog:CLO:EBIRD:OBS813482813,Phoenicopterus roseus,PT,RN Lagoas de Santo André e da Sancha--Costa de Santo André,Setúbal,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.1137,-8.79646,2019-10-04T00:00:00Z,4,10,2019,EBIRD,OBS813482813,CC0_1_0,NA,obsr422833,NA
URN:catalog:CLO:EBIRD:OBS819356002,Phoenicopterus roseus,PT,PN Ria Formosa--Quinta de Marim,Faro,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.0322,-7.81772,2019-10-19T00:00:00Z,19,10,2019,EBIRD,OBS819356002,CC0_1_0,NA,obsr278750,NA
URN:catalog:CLO:EBIRD:OBS819103949,Alcedo atthis,HU,Kecskéri puszta (reservoir and surrounding plains)--Karcag-Kisújszállás,Jász-Nagykun-Szolnok,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,47.2529,20.8162,2019-10-19T00:00:00Z,19,10,2019,EBIRD,OBS819103949,CC0_1_0,NA,obsr805830,NA
URN:catalog:CLO:EBIRD:OBS820385705,Alcedo atthis,ES,Río Aguas--Los Molinos del Río Aguas,Andalucía,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.0905,-2.0739899999999998,2019-10-17T00:00:00Z,17,10,2019,EBIRD,OBS820385705,CC0_1_0,NA,obsr1188723,NA
URN:catalog:CLO:EBIRD:OBS883660217,Alcedo atthis,PT,RN Sapal Castro Marim e VRSA--sapal de Venta Moinhos,Faro,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.2298,-7.42652,2019-10-23T00:00:00Z,23,10,2019,EBIRD,OBS883660217,CC0_1_0,NA,obsr1370924,NA
URN:catalog:CLO:EBIRD:OBS814832473,Alcedo atthis,ES,Aldea del Cano--Charca de la Atalaya,Extremadura,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.2706,-6.31408,2019-10-10T00:00:00Z,10,10,2019,EBIRD,OBS814832473,CC0_1_0,NA,obsr959343,NA
URN:catalog:CLO:EBIRD:OBS823043249,Alcedo atthis,NL,Giethoorn--Bovenwijde,Overijssel,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.7258,6.09894,2019-10-25T00:00:00Z,25,10,2019,EBIRD,OBS823043249,CC0_1_0,NA,obsr742118,NA
URN:catalog:CLO:EBIRD_CAMERICA:OBS822809479,Alcedo atthis,ES,Desembocadura del Guadalhorce--Área General,Andalucía,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.6728,-4.45603,2019-10-31T00:00:00Z,31,10,2019,EBIRD_CAMERICA,OBS822809479,CC0_1_0,NA,obsr829452,NA
URN:catalog:CLO:EBIRD:OBS821324552,Alcedo atthis,ES,Villaviciosa RNat--Area General,Asturias Principado de,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.5166,-5.39646,2019-10-27T00:00:00Z,27,10,2019,EBIRD,OBS821324552,CC0_1_0,NA,obsr1219138,NA
URN:catalog:CLO:EBIRD:OBS812862966,Alcedo atthis,ES,Inurritza Biotopo--Inurritza,País Vasco,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.2896,-2.15235,2019-10-04T00:00:00Z,4,10,2019,EBIRD,OBS812862966,CC0_1_0,NA,obsr946770,NA
URN:catalog:CLO:EBIRD:OBS816916815,Alcedo atthis,ES,Lagunas de Campotejar ZEPA,Murcia Región de,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.1133,-1.22148,2019-10-13T00:00:00Z,13,10,2019,EBIRD,OBS816916815,CC0_1_0,NA,obsr922220,NA
URN:catalog:CLO:EBIRD_POR:OBS816809571,Phoenicopterus roseus,PT,Salinas do Samouco (acesso condicionado),Setúbal,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.7347,-8.99238,2019-10-14T00:00:00Z,14,10,2019,EBIRD_POR,OBS816809571,CC0_1_0,NA,obsr728388,NA
